prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
58,53750,6.3423,4.1256,1.0540,0.9126,230.97,7.31
59,59395,7.6148,4.8888,1.3578,1.0850,187.82,6.48
60,40279,4.8255,2.5513,1.1055,0.9282,225.13,6.48
61,90110,12.8782,10.1146,1.3394,1.1260,185.27,7.53
62,73819,10.3278,7.1433,1.6027,1.2729,160.78,6.02
63,79005,10.7676,7.9945,1.3732,1.1102,184.63,7.11
64,42322,5.1799,2.7890,1.1418,0.9808,214.15,6.32
65,53902,7.0001,4.1762,1.3544,1.1740,181.31,5.69
66,61769,7.7647,5.2371,1.1975,1.0631,202.56,6.65
67,64889,8.2930,5.6736,1.3329,1.0205,195.47,7.11
68,63342,8.0391,5.4486,1.2457,1.0716,197.65,6.74
