prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
76,11033,1,3.4160,0.3871,2.0674,0.7542,169.04,6.02
77,11248,1,3.5552,0.3907,2.1541,0.7915,161.80,5.75
78,14200,1,3.6983,0.5263,2.1297,0.8095,161.42,5.82
79,12107,1,3.5850,0.4304,2.1445,0.7880,162.30,5.82
80,10077,1,4.5411,0.3371,2.8755,1.0397,121.79,4.34
81,12477,1,3.5355,0.4563,2.0820,0.7794,166.28,5.95
82,10839,1,3.3954,0.3768,2.0599,0.7526,169.61,6.02
83,25070,1,4.8349,1.2223,2.3482,0.9966,141.73,5.28
84,37340,1,5.4578,2.2548,2.0100,0.9432,159.85,6.17
85,18897,1,4.0892,0.8041,2.1813,0.8641,155.86,5.69
