prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
29,42018,1,8.6579,5.2200,1.1929,2.0413,148.93,3.56
30,25980,1,5.5415,2.5998,1.0982,1.6619,174.05,3.85
31,22679,1,5.6225,2.1448,1.3257,1.9469,147.22,3.20
32,24753,1,5.6512,3.0973,1.2123,1.8274,200.48,3.48
33,27006,1,5.9442,2.7104,1.2047,1.8374,158.33,3.53
34,23108,1,6.2560,2.1708,1.5517,2.2932,125.33,2.72
35,56607,1,11.6018,8.2187,1.0985,2.0679,151.34,3.91
36,40046,1,9.1427,4.8058,1.5141,2.5547,118.06,2.81
37,26106,1,5.7336,2.6126,1.1796,1.7558,164.05,3.66
38,26253,1,6.1677,2.6214,1.3227,2.0056,144.38,3.20
39,23403,1,5.6542,2.2273,1.3027,1.9194,149.40,3.26
40,23376,1,5.8665,2.2205,1.3805,2.0413,140.43,3.07
41,24529,1,6.1982,2.3673,1.4531,2.1519,133.65,2.96
42,37441,1,7.2566,4.3743,1.0120,1.6936,177.64,4.16
43,45206,1,10.3162,5.8191,1.5342,2.7001,113.85,2.75
44,65305,1,13.9605,10.3843,1.0943,2.2384,143.17,3.82
45,22570,1,5.4846,2.1447,1.2554,1.8885,153.30,3.30
46,25200,1,6.0867,2.4716,1.3628,2.0331,141.63,3.14
47,20851,1,5.4491,1.9057,1.3540,1.9688,144.49,3.10
48,29200,1,6.5209,3.0534,1.2839,1.9806,147.66,3.32
49,42131,1,9.3090,5.2362,1.4341,2.4018,125.71,3.03
50,28230,1,6.6497,2.8835,1.4053,2.1284,135.94,3.07
51,41379,1,8.4940,5.0805,1.1895,2.0105,149.99,3.61
52,20878,1,4.7078,1.9133,1.0766,1.5537,183.22,3.94
53,29470,1,6.6778,3.1106,1.3136,2.0432,143.53,3.24
54,23393,1,5.3944,2.2206,1.2117,1.7718,161.32,3.53
55,26477,1,6.6118,2.6364,1.4900,2.2512,128.79,2.86
56,31496,1,6.5815,3.3947,1.1803,1.8181,160.66,3.68
57,27562,1,7.1865,2.7902,1.6382,2.4937,116.46,2.61
58,31997,1,6.6197,3.4370,1.1503,1.8346,160.87,3.68
59,24533,1,5.8379,2.3673,1.3132,1.9504,147.53,3.26
