prompt_idx,prompt_len,e2e,ttft,draft_time,verify_time,throughput,accept_length
60,40279,10.3153,6.7485,1.8357,1.3808,143.55,6.74
61,90110,27.0932,22.8869,2.2443,1.5600,121.72,7.53
62,73819,22.7793,16.6637,3.3584,2.1948,83.72,4.97
63,79005,22.9563,18.5397,2.3909,1.5919,115.93,7.01
64,42322,12.9960,7.3002,3.0409,2.1205,89.89,4.41
65,53902,14.8511,10.3037,2.3871,1.7149,112.59,5.82
66,61769,17.1242,12.6702,2.4920,1.5553,114.95,6.65
67,64889,17.8823,13.6281,2.3660,1.4932,120.35,7.01
68,63342,17.5369,13.1305,2.4610,1.5399,116.20,6.74
69,39113,10.0250,6.4786,1.8253,1.3675,144.37,6.74
70,49547,12.8762,9.1179,1.9401,1.4432,136.23,6.74
71,16319,5.2626,2.0384,1.6575,1.2504,158.80,6.48
72,57675,15.7204,11.4195,2.3583,1.5397,119.05,6.56
73,74334,21.0752,16.8546,2.3152,1.5133,121.31,7.21
74,41988,10.8217,7.1911,1.8990,1.3857,141.02,6.74
75,46074,11.8095,8.2127,1.9507,1.3103,142.35,7.31
76,60183,16.1683,12.1789,2.2379,1.3830,128.34,7.42
77,52145,13.6737,9.8087,1.9906,1.4876,132.47,6.65
78,37351,10.2194,6.0961,2.1299,1.5882,124.17,5.75
79,41649,10.5925,7.1455,1.7819,1.3320,148.53,7.01
80,52871,13.5752,9.9795,1.8926,1.3506,142.39,7.31
81,65038,17.7109,13.6811,2.2428,1.4139,127.05,7.42
82,40139,10.4356,6.6805,1.9332,1.4512,136.35,6.40
83,51847,13.2174,9.7639,1.8314,1.3642,148.26,7.21
84,79672,23.1987,18.7831,2.3883,1.5948,115.95,7.01
85,65911,18.5436,13.9892,2.5320,1.6005,112.42,6.56
86,35847,9.2182,5.7204,1.8063,1.3445,146.38,6.74
87,51204,13.8912,9.5987,2.3713,1.5338,119.28,6.40
88,96615,35.3898,25.6135,5.1576,3.6721,52.37,3.30
89,62300,17.9623,12.8748,2.8471,1.7802,100.64,5.82
90,56180,15.1646,10.9561,2.3070,1.5115,121.66,6.65
91,94730,32.1964,24.8532,3.8854,2.7392,69.73,4.38
92,59788,17.2302,12.0316,2.9219,1.8169,98.49,5.63
