prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
189,39230,1,5.9806,2.4510,2.3255,0.9649,145.06,6.17
190,41626,1,6.3960,2.7284,2.4148,1.0108,139.60,5.95
191,49340,1,7.8084,3.5730,2.7276,1.2116,120.88,5.28
192,57946,1,8.2479,4.7139,2.2264,1.0490,144.88,6.48
193,75112,1,10.8004,7.3360,2.0945,1.0980,147.79,6.92
194,82967,1,12.2079,8.6945,2.0784,1.1514,145.72,6.92
195,73163,1,11.0481,6.9629,2.4737,1.2978,125.33,5.82
196,50003,1,6.8405,3.6505,2.0493,0.9150,160.50,7.01
197,49205,1,7.7867,3.5438,2.7319,1.2115,120.67,5.28
198,23628,1,5.8972,1.1013,3.2968,1.1913,106.76,4.34
199,27565,1,4.7106,1.4107,2.2448,0.8380,155.16,6.40
