prompt_idx,prompt_len,batch_size,e2e,ttft,draft_time,verify_time,throughput,accept_length
168,25617,1,5.2844,2.3717,0.5975,1.9006,175.78,3.30
169,32960,1,7.2337,3.4052,0.8624,2.6921,133.74,2.50
170,36045,1,6.8868,3.8771,0.6855,2.1039,170.12,3.26
171,20354,1,3.3820,1.6742,0.3704,1.1971,299.79,5.02
172,21642,1,4.5329,1.8615,0.5816,1.8865,191.66,3.24
173,23428,1,4.6535,2.0639,0.5697,1.8179,197.71,3.39
174,24185,1,5.2016,2.1524,0.6695,2.1506,167.92,2.91
175,23977,1,4.9957,2.1371,0.6281,2.0156,179.11,3.08
176,26135,1,6.3542,2.4385,0.7175,2.2738,130.76,2.77
177,30443,1,6.5499,3.0272,0.7873,2.4783,145.35,2.65
178,22831,1,4.7965,1.9934,0.6150,1.9729,182.66,3.10
179,23263,1,4.7987,2.0511,0.6036,1.9323,186.34,3.18
180,20877,1,4.3928,1.7616,0.5726,1.8482,194.58,3.26
181,22307,1,4.1079,1.9323,0.4731,1.5307,235.33,4.00
182,22409,1,4.8368,1.9394,0.6341,2.0441,176.71,2.99
183,20481,1,4.3135,1.7991,0.5680,1.8393,203.63,3.26
184,20906,1,4.5600,1.7649,0.6085,1.9670,183.17,3.07
185,23822,1,5.2633,2.0993,0.6969,2.2189,161.82,2.80
186,26508,1,5.4486,2.4668,0.6595,2.0958,171.71,3.03
187,20824,1,4.3957,1.7607,0.5743,1.8502,194.31,3.26
188,23860,1,5.2086,2.1303,0.6758,2.1663,166.33,2.86
189,20986,1,4.8868,1.7775,0.6779,2.1848,164.67,2.77
190,25915,1,5.9974,2.7626,0.7988,2.5384,158.28,2.49
191,21667,1,4.5601,1.8683,0.6623,1.6885,190.21,3.63
192,28584,1,4.4063,2.7319,0.3722,1.1717,305.78,5.51
193,23380,1,5.6424,2.0635,0.7888,2.5138,143.06,2.45
194,30599,1,6.4001,3.0491,0.8156,2.2853,152.79,2.88
195,24585,1,5.1440,2.2387,0.6386,2.0526,176.23,3.05
196,35167,1,6.9796,3.7551,0.7309,2.2550,158.78,3.03
197,21428,1,4.4974,1.8420,0.5787,1.8718,192.82,3.26
198,25115,1,5.3710,2.3011,0.6764,2.1611,166.78,2.91
199,23358,1,4.7132,2.0623,0.5833,1.8604,193.14,3.32
